Lsativa_Dandie_Chr1_001360,34,193,TIR
Lsativa_Dandie_Chr1_001360,35,231,TIR
Lsativa_Dandie_Chr1_001360,41,230,TIR
Lsativa_Dandie_Chr1_001360,42,191,TIR
Lsativa_Dandie_Chr1_001360,43,231,TIR
Lsativa_Dandie_Chr1_001360,246,480,NBS
Lsativa_Dandie_Chr1_001360,593,797,LRR
Lsativa_Dandie_Chr1_001360,809,923,LRR
Lsativa_Dandie_Chr1_001361,27,186,TIR
Lsativa_Dandie_Chr1_001361,34,209,TIR
Lsativa_Dandie_Chr1_001361,35,209,TIR
Lsativa_Dandie_Chr1_001361,35,184,TIR
Lsativa_Dandie_Chr1_001361,35,206,TIR
Lsativa_Dandie_Chr1_001361,230,457,NBS
Lsativa_Dandie_Chr1_001361,590,784,LRR
Lsativa_Dandie_Chr1_001361,786,927,LRR
Lsativa_Dandie_Chr1_001362,6,180,TIR
Lsativa_Dandie_Chr1_001362,29,157,TIR
Lsativa_Dandie_Chr1_001362,37,155,TIR
Lsativa_Dandie_Chr1_001362,59,179,TIR
Lsativa_Dandie_Chr1_001362,59,183,TIR
Lsativa_Dandie_Chr1_001362,195,436,NBS
Lsativa_Dandie_Chr1_001362,559,731,LRR
Lsativa_Dandie_Chr1_001362,764,863,LRR
Lsativa_Dandie_Chr1_001364,21,180,TIR
Lsativa_Dandie_Chr1_001364,22,202,TIR
Lsativa_Dandie_Chr1_001364,28,203,TIR
Lsativa_Dandie_Chr1_001364,29,178,TIR
Lsativa_Dandie_Chr1_001364,30,199,TIR
Lsativa_Dandie_Chr1_001364,220,453,NBS
Lsativa_Dandie_Chr1_001364,566,741,LRR
Lsativa_Dandie_Chr1_001364,760,923,LRR
Lsativa_Dandie_Chr1_001365,26,186,TIR
Lsativa_Dandie_Chr1_001365,34,217,TIR
Lsativa_Dandie_Chr1_001365,34,214,TIR
Lsativa_Dandie_Chr1_001365,35,184,TIR
Lsativa_Dandie_Chr1_001365,36,216,TIR
Lsativa_Dandie_Chr1_001365,232,463,NBS
Lsativa_Dandie_Chr1_001365,580,803,LRR
Lsativa_Dandie_Chr1_001365,812,917,LRR
Lsativa_Dandie_Chr1_001366,28,186,TIR
Lsativa_Dandie_Chr1_001366,29,206,TIR
Lsativa_Dandie_Chr1_001366,34,182,TIR
Lsativa_Dandie_Chr1_001366,35,184,TIR
Lsativa_Dandie_Chr1_001366,36,187,TIR
Lsativa_Dandie_Chr1_001367,35,271,NBS
Lsativa_Dandie_Chr1_001367,391,593,LRR
Lsativa_Dandie_Chr1_001367,594,712,LRR
Lsativa_Dandie_Chr1_001368,27,186,TIR
Lsativa_Dandie_Chr1_001368,33,205,TIR
Lsativa_Dandie_Chr1_001368,34,209,TIR
Lsativa_Dandie_Chr1_001368,35,184,TIR
Lsativa_Dandie_Chr1_001368,36,210,TIR
Lsativa_Dandie_Chr1_001368,224,461,NBS
Lsativa_Dandie_Chr1_001368,583,784,LRR
Lsativa_Dandie_Chr1_001368,796,937,LRR
Lsativa_Dandie_Chr1_001401,179,399,NBS
Lsativa_Dandie_Chr1_001401,510,678,LRR
Lsativa_Dandie_Chr1_001401,683,883,LRR
Lsativa_Dandie_Chr1_001401,884,1037,LRR
Lsativa_Dandie_Chr1_001401,1039,1215,LRR
Lsativa_Dandie_Chr1_001402,183,401,NBS
Lsativa_Dandie_Chr1_001402,541,936,LRR
Lsativa_Dandie_Chr1_001403,161,375,NBS
Lsativa_Dandie_Chr1_001403,517,848,LRR
Lsativa_Dandie_Chr1_001403,856,1000,LRR
Lsativa_Dandie_Chr1_001405,184,399,NBS
Lsativa_Dandie_Chr1_001405,512,864,LRR
Lsativa_Dandie_Chr1_001405,871,1041,LRR
Lsativa_Dandie_Chr1_001405,1046,1213,LRR
Lsativa_Dandie_Chr1_001406,4,191,NBS
Lsativa_Dandie_Chr1_001406,328,691,LRR
Lsativa_Dandie_Chr1_001406,692,1014,LRR
Lsativa_Dandie_Chr1_001408,1,151,NBS
Lsativa_Dandie_Chr1_001408,299,702,LRR
Lsativa_Dandie_Chr1_001408,703,827,LRR
Lsativa_Dandie_Chr1_001408,828,947,LRR
Lsativa_Dandie_Chr1_001409,31,187,LRR
Lsativa_Dandie_Chr1_001409,100,124,LRR
Lsativa_Dandie_Chr1_001409,148,172,LRR
Lsativa_Dandie_Chr1_001409,150,172,LRR
Lsativa_Dandie_Chr1_001409,150,171,LRR
Lsativa_Dandie_Chr1_001409,188,283,LRR
Lsativa_Dandie_Chr1_001409,196,219,LRR
Lsativa_Dandie_Chr1_001409,244,268,LRR
Lsativa_Dandie_Chr1_001409,245,285,LRR
Lsativa_Dandie_Chr1_001409,246,269,LRR
Lsativa_Dandie_Chr1_001409,284,384,LRR
Lsativa_Dandie_Chr1_001409,292,315,LRR
Lsativa_Dandie_Chr1_001409,294,353,LRR
Lsativa_Dandie_Chr1_001409,316,340,LRR
Lsativa_Dandie_Chr1_001409,318,341,LRR
Lsativa_Dandie_Chr1_001409,364,388,LRR
Lsativa_Dandie_Chr1_001409,387,674,LRR
Lsativa_Dandie_Chr1_001409,412,436,LRR
Lsativa_Dandie_Chr1_001409,414,473,LRR
Lsativa_Dandie_Chr1_001409,460,484,LRR
Lsativa_Dandie_Chr1_001409,508,532,LRR
Lsativa_Dandie_Chr1_001409,558,617,LRR
Lsativa_Dandie_Chr1_001409,580,603,LRR
Lsativa_Dandie_Chr1_001409,604,627,LRR
Lsativa_Dandie_Chr1_001410,179,418,NBS
Lsativa_Dandie_Chr1_001410,541,953,LRR
Lsativa_Dandie_Chr1_001410,1060,1224,LRR
Lsativa_Dandie_Chr1_001411,179,418,NBS
Lsativa_Dandie_Chr1_001411,541,1041,LRR
Lsativa_Dandie_Chr1_001411,1051,1294,LRR
Lsativa_Dandie_Chr1_001412,179,418,NBS
Lsativa_Dandie_Chr1_001412,543,960,LRR
Lsativa_Dandie_Chr1_001412,1054,1245,LRR
Lsativa_Dandie_Chr1_001415,183,398,NBS
Lsativa_Dandie_Chr1_001415,531,747,LRR
Lsativa_Dandie_Chr1_001415,748,945,LRR
Lsativa_Dandie_Chr1_001415,947,1302,LRR
Lsativa_Dandie_Chr1_001418,34,255,NBS
Lsativa_Dandie_Chr1_001418,393,605,LRR
Lsativa_Dandie_Chr1_001418,606,708,LRR
Lsativa_Dandie_Chr1_001438,14,174,TIR
Lsativa_Dandie_Chr1_001438,16,200,TIR
Lsativa_Dandie_Chr1_001438,22,197,TIR
Lsativa_Dandie_Chr1_001438,23,172,TIR
Lsativa_Dandie_Chr1_001438,24,198,TIR
Lsativa_Dandie_Chr1_001438,218,459,NBS
Lsativa_Dandie_Chr1_001438,564,780,LRR
Lsativa_Dandie_Chr1_001438,781,899,LRR
Lsativa_Dandie_Chr1_001439,33,199,LRR
Lsativa_Dandie_Chr1_001439,155,179,LRR
Lsativa_Dandie_Chr1_001439,203,227,LRR
Lsativa_Dandie_Chr1_001439,204,272,LRR
Lsativa_Dandie_Chr1_001439,273,543,LRR
Lsativa_Dandie_Chr1_001439,275,298,LRR
Lsativa_Dandie_Chr1_001439,299,323,LRR
Lsativa_Dandie_Chr1_001439,348,408,LRR
Lsativa_Dandie_Chr1_001439,348,370,LRR
Lsativa_Dandie_Chr1_001439,394,419,LRR
Lsativa_Dandie_Chr1_001439,443,466,LRR
Lsativa_Dandie_Chr1_001439,445,504,LRR
Lsativa_Dandie_Chr1_001439,467,490,LRR
Lsativa_Dandie_Chr1_001439,469,492,LRR
Lsativa_Dandie_Chr1_001440,1,213,NBS
Lsativa_Dandie_Chr1_001440,326,536,LRR
Lsativa_Dandie_Chr1_001440,537,664,LRR
Lsativa_Dandie_Chr1_001441,12,172,TIR
Lsativa_Dandie_Chr1_001441,14,197,TIR
Lsativa_Dandie_Chr1_001441,20,195,TIR
Lsativa_Dandie_Chr1_001441,21,170,TIR
Lsativa_Dandie_Chr1_001441,22,201,TIR
Lsativa_Dandie_Chr1_001441,211,442,NBS
Lsativa_Dandie_Chr1_001441,557,761,LRR
Lsativa_Dandie_Chr1_001441,782,895,LRR
Lsativa_Dandie_Chr1_001442,11,170,TIR
Lsativa_Dandie_Chr1_001442,14,197,TIR
Lsativa_Dandie_Chr1_001442,20,195,TIR
Lsativa_Dandie_Chr1_001442,21,170,TIR
Lsativa_Dandie_Chr1_001442,22,196,TIR
Lsativa_Dandie_Chr1_001442,211,446,NBS
Lsativa_Dandie_Chr1_001442,562,772,LRR
Lsativa_Dandie_Chr1_001442,773,893,LRR
Lsativa_Dandie_Chr1_001443,13,172,TIR
Lsativa_Dandie_Chr1_001443,16,195,TIR
Lsativa_Dandie_Chr1_001443,20,195,TIR
Lsativa_Dandie_Chr1_001443,21,170,TIR
Lsativa_Dandie_Chr1_001443,22,197,TIR
Lsativa_Dandie_Chr1_001443,211,442,NBS
Lsativa_Dandie_Chr1_001443,548,763,LRR
Lsativa_Dandie_Chr1_001443,764,978,LRR
Lsativa_Dandie_Chr1_001447,16,195,TIR
Lsativa_Dandie_Chr1_001447,18,172,TIR
Lsativa_Dandie_Chr1_001447,20,195,TIR
Lsativa_Dandie_Chr1_001447,21,170,TIR
Lsativa_Dandie_Chr1_001447,22,195,TIR
Lsativa_Dandie_Chr1_001447,211,356,NBS
Lsativa_Dandie_Chr1_001448,166,376,LRR
Lsativa_Dandie_Chr1_001448,384,552,LRR
Lsativa_Dandie_Chr1_001449,12,172,TIR
Lsativa_Dandie_Chr1_001449,20,195,TIR
Lsativa_Dandie_Chr1_001449,20,192,TIR
Lsativa_Dandie_Chr1_001449,21,170,TIR
Lsativa_Dandie_Chr1_001449,22,196,TIR
Lsativa_Dandie_Chr1_001449,210,440,NBS
Lsativa_Dandie_Chr1_001453,12,172,TIR
Lsativa_Dandie_Chr1_001453,14,209,TIR
Lsativa_Dandie_Chr1_001453,20,211,TIR
Lsativa_Dandie_Chr1_001453,21,170,TIR
Lsativa_Dandie_Chr1_001453,21,212,TIR
Lsativa_Dandie_Chr1_001453,227,458,NBS
Lsativa_Dandie_Chr1_001453,582,790,LRR
Lsativa_Dandie_Chr1_001453,795,921,LRR
Lsativa_Dandie_Chr1_001454,12,173,TIR
Lsativa_Dandie_Chr1_001454,15,201,TIR
Lsativa_Dandie_Chr1_001454,21,196,TIR
Lsativa_Dandie_Chr1_001454,22,171,TIR
Lsativa_Dandie_Chr1_001454,23,197,TIR
Lsativa_Dandie_Chr1_001454,248,425,NBS
Lsativa_Dandie_Chr1_001454,519,918,LRR
Lsativa_Dandie_Chr1_001455,11,171,TIR
Lsativa_Dandie_Chr1_001455,14,195,TIR
Lsativa_Dandie_Chr1_001455,20,195,TIR
Lsativa_Dandie_Chr1_001455,21,170,TIR
Lsativa_Dandie_Chr1_001455,22,196,TIR
Lsativa_Dandie_Chr1_001455,210,447,NBS
Lsativa_Dandie_Chr1_001455,563,778,LRR
Lsativa_Dandie_Chr1_001455,796,895,LRR
Lsativa_Dandie_Chr1_001456,12,172,TIR
Lsativa_Dandie_Chr1_001456,14,195,TIR
Lsativa_Dandie_Chr1_001456,20,195,TIR
Lsativa_Dandie_Chr1_001456,21,170,TIR
Lsativa_Dandie_Chr1_001456,22,196,TIR
Lsativa_Dandie_Chr1_001456,210,450,NBS
Lsativa_Dandie_Chr1_001456,562,771,LRR
Lsativa_Dandie_Chr1_001456,772,887,LRR
Lsativa_Dandie_Chr1_001457,13,172,TIR
Lsativa_Dandie_Chr1_001457,14,195,TIR
Lsativa_Dandie_Chr1_001457,20,195,TIR
Lsativa_Dandie_Chr1_001457,21,170,TIR
Lsativa_Dandie_Chr1_001457,22,196,TIR
Lsativa_Dandie_Chr1_001457,210,443,NBS
Lsativa_Dandie_Chr1_001457,561,773,LRR
Lsativa_Dandie_Chr1_001457,774,892,LRR
Lsativa_Dandie_Chr1_001458,12,170,TIR
Lsativa_Dandie_Chr1_001458,15,197,TIR
Lsativa_Dandie_Chr1_001458,21,195,TIR
Lsativa_Dandie_Chr1_001458,22,170,TIR
Lsativa_Dandie_Chr1_001458,23,196,TIR
Lsativa_Dandie_Chr1_001458,212,443,NBS
Lsativa_Dandie_Chr1_001458,548,766,LRR
Lsativa_Dandie_Chr1_001458,773,897,LRR
Lsativa_Dandie_Chr1_001459,11,171,TIR
Lsativa_Dandie_Chr1_001459,13,194,TIR
Lsativa_Dandie_Chr1_001459,19,194,TIR
Lsativa_Dandie_Chr1_001459,20,169,TIR
Lsativa_Dandie_Chr1_001459,21,198,TIR
Lsativa_Dandie_Chr1_001459,211,442,NBS
Lsativa_Dandie_Chr1_001459,525,760,LRR
Lsativa_Dandie_Chr1_001460,13,172,TIR
Lsativa_Dandie_Chr1_001460,22,197,TIR
Lsativa_Dandie_Chr1_001460,22,194,TIR
Lsativa_Dandie_Chr1_001460,23,172,TIR
Lsativa_Dandie_Chr1_001460,24,197,TIR
Lsativa_Dandie_Chr1_001460,213,457,NBS
Lsativa_Dandie_Chr1_001460,565,770,LRR
Lsativa_Dandie_Chr1_001460,783,896,LRR
Lsativa_Dandie_Chr1_001481,12,172,TIR
Lsativa_Dandie_Chr1_001481,14,196,TIR
Lsativa_Dandie_Chr1_001481,20,195,TIR
Lsativa_Dandie_Chr1_001481,21,170,TIR
Lsativa_Dandie_Chr1_001481,22,197,TIR
Lsativa_Dandie_Chr1_001481,214,443,NBS
Lsativa_Dandie_Chr1_001481,573,772,LRR
Lsativa_Dandie_Chr1_001481,773,897,LRR
Lsativa_Dandie_Chr1_001483,12,172,TIR
Lsativa_Dandie_Chr1_001483,14,196,TIR
Lsativa_Dandie_Chr1_001483,20,195,TIR
Lsativa_Dandie_Chr1_001483,21,170,TIR
Lsativa_Dandie_Chr1_001483,22,196,TIR
Lsativa_Dandie_Chr1_001483,212,444,NBS
Lsativa_Dandie_Chr1_001483,573,764,LRR
Lsativa_Dandie_Chr1_001483,766,898,LRR
Lsativa_Dandie_Chr1_001484,14,172,TIR
Lsativa_Dandie_Chr1_001484,15,196,TIR
Lsativa_Dandie_Chr1_001484,20,195,TIR
Lsativa_Dandie_Chr1_001484,21,170,TIR
Lsativa_Dandie_Chr1_001484,22,197,TIR
Lsativa_Dandie_Chr1_001484,211,448,NBS
Lsativa_Dandie_Chr1_001484,572,772,LRR
Lsativa_Dandie_Chr1_001484,773,897,LRR
Lsativa_Dandie_Chr1_001485,14,172,TIR
Lsativa_Dandie_Chr1_001485,15,196,TIR
Lsativa_Dandie_Chr1_001485,20,195,TIR
Lsativa_Dandie_Chr1_001485,21,170,TIR
Lsativa_Dandie_Chr1_001485,22,197,TIR
Lsativa_Dandie_Chr1_001485,211,448,NBS
Lsativa_Dandie_Chr1_001485,573,775,LRR
Lsativa_Dandie_Chr1_001485,776,899,LRR
Lsativa_Dandie_Chr1_001486,14,172,TIR
Lsativa_Dandie_Chr1_001486,15,196,TIR
Lsativa_Dandie_Chr1_001486,20,195,TIR
Lsativa_Dandie_Chr1_001486,21,170,TIR
Lsativa_Dandie_Chr1_001486,22,197,TIR
Lsativa_Dandie_Chr1_001486,211,448,NBS
Lsativa_Dandie_Chr1_001486,572,772,LRR
Lsativa_Dandie_Chr1_001486,773,897,LRR
Lsativa_Dandie_Chr1_001487,12,172,TIR
Lsativa_Dandie_Chr1_001487,14,196,TIR
Lsativa_Dandie_Chr1_001487,20,195,TIR
Lsativa_Dandie_Chr1_001487,21,170,TIR
Lsativa_Dandie_Chr1_001487,22,196,TIR
Lsativa_Dandie_Chr1_001487,215,444,NBS
Lsativa_Dandie_Chr1_001487,569,767,LRR
Lsativa_Dandie_Chr1_001487,772,902,LRR
Lsativa_Dandie_Chr1_001503,12,172,TIR
Lsativa_Dandie_Chr1_001503,20,195,TIR
Lsativa_Dandie_Chr1_001503,20,193,TIR
Lsativa_Dandie_Chr1_001503,21,170,TIR
Lsativa_Dandie_Chr1_001503,22,195,TIR
Lsativa_Dandie_Chr1_001503,211,441,NBS
Lsativa_Dandie_Chr1_001503,568,778,LRR
Lsativa_Dandie_Chr1_001503,779,905,LRR
Lsativa_Dandie_Chr1_001552,76,351,LRR
Lsativa_Dandie_Chr1_001653,26,198,NBS
Lsativa_Dandie_Chr1_001653,321,538,LRR
Lsativa_Dandie_Chr1_001653,426,448,LRR
Lsativa_Dandie_Chr1_001653,539,764,LRR
Lsativa_Dandie_Chr1_001653,566,589,LRR
Lsativa_Dandie_Chr1_001653,765,899,LRR
Lsativa_Dandie_Chr1_001653,773,795,LRR
Lsativa_Dandie_Chr1_001653,818,841,LRR
Lsativa_Dandie_Chr1_001653,980,1142,LRR
Lsativa_Dandie_Chr1_001654,15,95,NBS
Lsativa_Dandie_Chr1_001654,108,280,NBS
Lsativa_Dandie_Chr1_001654,403,637,LRR
Lsativa_Dandie_Chr1_001654,504,561,LRR
Lsativa_Dandie_Chr1_001654,527,549,LRR
Lsativa_Dandie_Chr1_001654,638,864,LRR
Lsativa_Dandie_Chr1_001654,642,666,LRR
Lsativa_Dandie_Chr1_001654,667,690,LRR
Lsativa_Dandie_Chr1_001654,713,768,LRR
Lsativa_Dandie_Chr1_001654,735,758,LRR
Lsativa_Dandie_Chr1_001654,737,758,LRR
Lsativa_Dandie_Chr1_001654,865,1011,LRR
Lsativa_Dandie_Chr1_001654,874,896,LRR
Lsativa_Dandie_Chr1_001654,919,942,LRR
Lsativa_Dandie_Chr1_001654,1091,1329,LRR
Lsativa_Dandie_Chr1_001655,417,774,LRR
Lsativa_Dandie_Chr1_001664,49,171,LRR
Lsativa_Dandie_Chr1_001664,120,179,LRR
Lsativa_Dandie_Chr1_001664,172,245,LRR
